vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti_x,jawatan_kabinet,jawatan_parlimen,gambar,parti_y
11,P116,Wilayah Persekutuan Kuala Lumpur,Wangsa Maju,Tuan,Yew Teong Look,,male,,,,,,BN - MCA
11,P155,Johor,Tenggara,Datuk Dr.,Adham Bin Baba,,male,bumiputera,,,,,BN - UMNO
11,P008,Kedah,Pokok Sena,Dato' Paduka Haji,Abdul Rahman Bin Ibrahim,,male,bumiputera,,,,,BN - UMNO
11,P050,Pulau Pinang,Jelutong,Dato',Lee Kah Choon,,,,,,,,BN - Gerakan
11,P111,Selangor,Kota Raja,Tuan,S.A. Vigneswaran,,male,,,,,,BN - MIC
11,P093,Selangor,Sungai Besar,Puan,Noriah Binti Kasnon,,female,bumiputera,,,,,BN - UMNO
11,P188,Sabah,Silam,Datuk Haji,Samsu Baharun Bin Haji Abd. Rahman,,male,bumiputera,,,,,BN - UMNO
11,P038,Terengganu,Hulu Terengganu,Dato' Tengku Putera Tengku,Awang,,,,,,,,BN - UMNO
11,P015,Kedah,Sungai Petani,Dato',Mahadzir Bin Mohd. Khir,,male,bumiputera,,,,,BN - UMNO
11,P010,Kedah,Kuala Kedah,Tuan,Hashim Bin Jahaya,,male,bumiputera,,,,,BN - UMNO
11,P036,Terengganu,Kuala Terengganu,Dato',Razali Bin Ismail,,male,bumiputera,,,,,BN - UMNO
11,P087,Pahang,Kuala Krau,Tuan Haji,Ismail Bin Haji Mohamed Said,,male,bumiputera,,,,,BN - UMNO
11,P161,Johor,Pulai,Datuk,Nur Jazlan Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
11,P034,Terengganu,Setiu,Tuan,Mohd Yusop Bin Majid,,male,bumiputera,,,,,BN - UMNO
11,P092,Selangor,Sabak Bernam,Dato' Haji,Mat Yasir Bin Haji Ikhsan,,male,bumiputera,,,,,BN - UMNO
11,P004,Kedah,Langkawi,Dato' Paduka,Abu Bakar Bin Taib,,male,bumiputera,,,,,BN - UMNO
11,P032,Kelantan,Gua Musang,Tengku,Razaleigh Hamzah,,,,,,,,BN - UMNO
11,P197,Sarawak,Kota Samarahan,Pehin Sri Tan Sri (Dr.) Haji,Abdul Taib Bin Mahmud,,male,bumiputera,,,,,BN - PBB
11,P145,Johor,Bakri,Dato',Chua Jui Meng,,,,,,,,BN - MCA
11,P180,Sabah,Keningau,Datuk Seri Panglima,Joseph Pairin Kitingan,,,,,,,,BN - PBS
11,P071,Perak,Gopeng,Tan Sri Dato' Seri Dr.,Ting Chew Peh,,,,,,,,BN - MCA
11,P207,Sarawak,Sarikei,Tan Sri Datuk Seri,Law Hieng Ding,,,,,,,,BN - SUPP
11,P084,Pahang,Paya Besar,Dato' Seri Dr.,Siti Zaharah Binti Sulaiman,,female,bumiputera,,,,,BN - UMNO
11,P057,Perak,Parit Buntar,Brig. Jen (B) Dato' Seri,Abdul Hamid Bin Ngah @ Hj. Zainal Abidin,,male,bumiputera,,,,,BN - UMNO
11,P169,Sabah,Kota Belud,Datuk Seri Panglima,Mohd. Salleh Bin Tun Said,,male,bumiputera,,,,,BN - UMNO
11,P151,Johor,Simpang Renggam,Dato' Seri,Kerk Choo Ting,,,,,,,,BN - Gerakan
11,P077,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,,,,,,,BN - MCA
11,P117,Wilayah Persekutuan Kuala Lumpur,Segambut,Dato' Dr.,Tan Kee Kwong,,,,,,,,BN - Gerakan
11,P009,Kedah,Alor Setar,Dato',Chor Chee Heung,,,,,,,,BN - MCA
11,P017,Kedah,Padang Serai,Dato',Lim Bee Kau,,,,,,,,BN - MCA
11,P102,Selangor,Serdang,Dato',Yap Pian Hon,,,,,,,,BN - MCA
11,P193,Sarawak,Santubong,Datuk Dr. Haji,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,,,,,BN - PBB
11,P160,Johor,Johor Bahru,Dato',Shahrir Bin Samad,,male,bumiputera,,,,,BN - UMNO
11,P218,Sarawak,Baram,Dato',Jacob Dungau Sagan,,,,,,,,BN - SPDP
11,P202,Sarawak,Sri Aman,Tuan,Jimmy Donald,,male,,,,,,BN - PRS
11,P070,Perak,Kampar,Tan Sri Dato',Hew See Tong,,,,,,,,BN - MCA
11,P203,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,,,,,BN - PRS
11,P199,Sarawak,Serian,Datuk,Richard Riot Anak Jaem,,,bumiputera,,,,,BN - SUPP
11,P215,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,,male,,,,,,BN - PRS
11,P210,Sarawak,Lanang,Datuk,Tiong Thai King,,,,,,,,BN - SUPP
11,P088,Pahang,Temerloh,Dato',Mohd. Sarit Bin Haji Yusoh,,male,bumiputera,,,,,BN - UMNO
11,P172,Sabah,Kota Kinabalu,Datuk Dr.,Yee Moh Chai,,,,,,,,BN - PBS
11,P167,Sabah,Kudat,Datuk,Abdul Rahim Bin Bakri,,male,bumiputera,,,,,BN - UMNO
11,P183,Sabah,Beluran,Datuk,Ronald Kiandee,,,,,,,,BN - UMNO
11,P216,Sarawak,Bintulu,Datuk Seri,Tiong King Sing,,,,,,,,BN - SPDP
11,P214,Sarawak,Kapit,Tuan,Alexander Nanta Linggi,,male,,,,,,BN - PBB
11,P107,Selangor,Subang,Tan Sri Dato' Dr.,K.S. Nijhar,,,,,,,,BN - MIC
11,P130,Negeri Sembilan,Rasah,Dato',Goh Siow Huat,,,,,,,,BN - MCA
11,P149,Johor,Sri Gading,Datuk Haji,Mohamad Bin Haji Aziz,,male,bumiputera,,,,,BN - UMNO
11,P187,Sabah,Kinabatangan,Datuk,Bung Moktar Bin Radin,,male,bumiputera,,,,,BN - UMNO
11,P056,Perak,Larut,Dato',Raja Ahmad Zainuddin Bin Raja Haji Omar,,male,bumiputera,,,,,BN - UMNO
11,P173,Sabah,Putatan,Datuk Dr.,Makin @ Marcus Mojigoh,,,,,,,,BN - UPKO
11,P171,Sabah,Sepanggar,Tuan,Eric E. Majimbun,,male,,,,,,BN - SAPP
11,P209,Sarawak,Kanowit,Tuan,Aaron Ago Anak Dagang,,male,bumiputera,,,,,BN - PRS
11,P205,Sarawak,Saratok,Tuan,Jelaing Anak Mersat,,male,bumiputera,,,,,BN - SPDP
11,P194,Sarawak,Petra Jaya,Tuan,Fadillah Bin Yusof,,male,bumiputera,,,,,BN - PBB
11,P104,Selangor,Kelana Jaya,Tuan,Loh Seng Kok,,male,,,,,,BN - MCA
11,P170,Sabah,Tuaran,Datuk,Madius Bin Tangau,,male,bumiputera,,,,,BN - UPKO
11,P219,Sarawak,Bukit Mas,Tuan,Henry Sum Agong,,male,,,,,,BN - PBB
11,P184,Sabah,Libaran,Datuk,Juslie Bin Ajirol,,male,bumiputera,,,,,BN - UMNO
11,P190,Sabah,Tawau,Tuan,Shim Paw Fatt,,male,,,,,,BN - SAPP
11,P198,Sarawak,Mambong,Dato' Dr.,James Dawos Mamit,,,,,,,,BN - PBB
11,P166,Wilayah Persekutuan Labuan,Labuan,Dato' Haji,Suhaili Bin Abdul Rahman,,male,bumiputera,,,,,BN - UMNO
11,P139,Melaka,Jasin,Datuk Haji,Mohd. Said Bin Haji Yusof,,male,bumiputera,,,,,BN - UMNO
11,P206,Sarawak,Kuala Rajang,Datuk Haji,Abdul Wahab Bin Haji Dolah,,male,bumiputera,,,,,BN - PBB
11,P031,Kelantan,Kuala Krai,Datuk Haji,Mohamed Razali Bin Haji Che Mamat,,male,bumiputera,,,,,BN - UMNO
11,P090,Pahang,Bera,Dato',Ismail Sabri Bin Yaakob,,male,bumiputera,,,,,BN - UMNO
11,P086,Pahang,Maran,Dato' Haji,Ismail Bin Haji Abd. Muttalib,,male,bumiputera,,,,,BN - UMNO
11,P027,Kelantan,Tanah Merah,Ir.,Shaari Bin Hassan,,male,bumiputera,,,,,BN - UMNO
11,P013,Kedah,Sik,Dato' Dr.,Wan Azmi Bin Ariffin,,male,bumiputera,,,,,BN - UMNO
11,P147,Johor,Parit Sulong,Tuan,Syed Hood Bin Syed Edros Alhaj,,male,bumiputera,,,,,BN - UMNO
11,P003,Perlis,Arau,Dato' Seri Diraja,Syed Razlan Ibni Syed Putra Jamalullail,,,bumiputera,,,,,BN - UMNO
11,P012,Kedah,Jerai,Dato' Paduka Haji,Badruddin Bin Amiruldin,,male,bumiputera,,,,,BN - UMNO
11,P039,Terengganu,Dungun,Datuk Haji,Rosli Bin Mat Hasan,,male,bumiputera,,,,,BN - UMNO
11,P175,Sabah,Papar,Puan,Rosnah Binti Abdul Rashid Shirlin,,female,bumiputera,,,,,BN - UMNO
11,P191,Sabah,Kalabakan,Datuk Haji,Abdul Ghapur Bin Haji Salleh,,male,bumiputera,,,,,BN - UMNO
11,P119,Wilayah Persekutuan Kuala Lumpur,Titiwangsa,Datuk,Astaman Bin Abdul Azizz,,male,bumiputera,,,,,BN - UMNO
11,P158,Johor,Tebrau,Tuan,Teng Boon Soon,,male,,,,,,BN - MCA
11,P162,Johor,Gelang Patah,Puan,Tan Ah Eng,,female,,,,,,BN - MCA
11,P164,Johor,Pontian,Datuk Ir.,Hasni Bin Haji Mohammad,,male,bumiputera,,,,,BN - UMNO
11,P129,Negeri Sembilan,Kuala Pilah,Dato' Haji,Hasan Bin Malek,,male,bumiputera,,,,,BN - UMNO
11,P035,Terengganu,Kuala Nerus,Tuan,Che Azmi Bin Hj. A. Rahman,,male,bumiputera,,,,,BN - UMNO
11,P099,Selangor,Ampang,Dr.,Rozaidah Binti Talib,,female,bumiputera,,,,,BN - UMNO
11,P146,Johor,Muar,Tuan,Razali Bin Haji Ibrahim,,male,bumiputera,,,,,BN - UMNO
11,P096,Selangor,Kuala Selangor,Tuan,Mohd. Daud Bin Haji Tarihep,,male,bumiputera,,,,,BN - UMNO
11,P082,Pahang,Indera Mahkota,Dato',Wan Adnan Bin Wan Mamat,,male,bumiputera,,,,,BN - UMNO
11,P182,Sabah,Pensiangan,Tuan,Bernard S. Maraat @ Ben,,male,,,,,,BN - PBRS
11,P181,Sabah,Tenom,Tuan,Raime Unggi,,male,,,,,,BN - UMNO
11,P079,Pahang,Lipis,Dr.,Muhamad Shahrum Bin Osman,,male,bumiputera,,,,,BN - UMNO
11,P148,Johor,Ayer Hitam,Ir. Dr.,Wee Ka Siong,,,,,,,,BN - MCA
11,P078,Pahang,Cameron Highlands,Tuan,K. Devamany,,male,,,,,,BN - MIC
11,P046,Pulau Pinang,Batu Kawan,Tuan,Huan Cheng Guan,,male,,,,,,BN - Gerakan
11,P059,Perak,Bukit Gantang,Dato',Tan Lian Hoe,,,,,,,,BN - Gerakan
11,P021,Kelantan,Kota Bharu,Datuk,Mohd. Zaid Bin Ibrahim,,male,bumiputera,,,,,BN - UMNO
11,P005,Kedah,Jerlun,Dato' Haji,Abdul Rahman Bin Ariffin,,male,bumiputera,,,,,BN - UMNO
11,P174,Sabah,Penampang,Tuan,Donald Peter Mojuntin,,male,,,,,,BN - UPKO
11,P103,Selangor,Puchong,Tuan,Lau Yeng Peng,,male,,,,,,BN - Gerakan
11,P101,Selangor,Hulu Langat,Tuan Haji,Markiman Bin Kobiran,,male,bumiputera,,,,,BN - UMNO
11,P141,Johor,Sekijang,Datuk Haji,Baharum Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
11,P026,Kelantan,Ketereh,Datuk Haji,Md Alwi Bin Haji Che Ahmad,,male,bumiputera,,,,,BN - UMNO
11,P007,Kedah,Padang Terap,Dato' Haji,Ghazali Bin Haji Ibrahim,,male,bumiputera,,,,,BN - UMNO
11,P069,Perak,Parit,Tuan,Nasaruddin Bin Hashim,,male,bumiputera,,,,,BN - UMNO
11,P098,Selangor,Gombak,Datuk Dr.,Rahman Bin Ismail,,male,bumiputera,,,,,BN - UMNO
11,P131,Negeri Sembilan,Rembau,Dato',Firdaus Bin Harun,,male,bumiputera,,,,,BN - UMNO
11,P136,Melaka,Tangga Batu,Datuk Haji,Idris Bin Harun,,male,bumiputera,,,,,BN - UMNO
11,P150,Johor,Batu Pahat,Dr.,Junaidy Bin Abdul Wahab,,male,bumiputera,,,,,BN - UMNO
11,P138,Melaka,Kota Melaka,Tuan,Wong Nai Chee,,male,,,,,,BN - MCA
11,P028,Kelantan,Pasir Puteh,Dato,Che Min Bin Che Ahmad,,male,bumiputera,,,,,BN - UMNO
11,P185,Sabah,Batu Sapi,Ir.,Edmund Chong Ket Wah,,,,,,,,BN - PBS
11,P144,Johor,Ledang,Ir. Haji,Hamim Bin Samuri,,male,bumiputera,,,,,BN - UMNO
11,P054,Perak,Gerik,Dato' Dr.,Wan Hashim Bin Wan Teh,,male,bumiputera,,,,,BN - UMNO
11,P064,Perak,Ipoh Timur,Tuan,Lim Kit Siang,,male,,,,,,DAP
11,P051,Pulau Pinang,Bukit Gelugor,Tuan,Karpal Singh,,male,indian,,,,,DAP
11,P114,Wilayah Persekutuan Kuala Lumpur,Kepong,Dr.,Tan Seng Giaw,,,,,,,,DAP
11,P019,Kelantan,Tumpat,Dato' Haji,Kamarudin Bin Jaffar,,male,bumiputera,,,,,BA - PAS
11,P045,Pulau Pinang,Bukit Mertajam,Puan,Chong Eng,,female,,,,,,DAP
11,P065,Perak,Ipoh Barat,Tuan,M. Kulasegaran,,male,,,,,,DAP
11,P020,Kelantan,Pengkalan Chepa,Dato' Haji,Ab. Halim Bin Ab. Rahman,,male,bumiputera,,,,,BA - PAS
11,P044,Pulau Pinang,Permatang Pauh,Datin Seri Dr.,Wan Azizah Binti Wan Ismail,,female,bumiputera,,,,,BA - PKR
11,P123,Wilayah Persekutuan Kuala Lumpur,Cheras,Tuan,Tan Kok Wai,,male,,,,,,DAP
11,P120,Wilayah Persekutuan Kuala Lumpur,Bukit Bintang,Tuan,Fong Kui Lun,,male,,,,,,DAP
11,P023,Kelantan,Rantau Panjang,Tuan Haji,Abdul Fatah Bin Haji Harun,,male,bumiputera,,,,,BA - PAS
11,P024,Kelantan,Kubang Kerian,Tuan,Salahuddin Bin Haji Ayub,,male,bumiputera,,,,,BA - PAS
11,P122,Wilayah Persekutuan Kuala Lumpur,Seputeh,Puan,Teresa Kok Suh Sim,,female,,,,,,DAP
11,P049,Pulau Pinang,Tanjong,Tuan,Chow Kon Yeow,,male,,,,,,DAP
11,P022,Kelantan,Pasir Mas,Tuan Haji,Ismail Bin Noh,,male,bumiputera,,,,,BA - PAS
11,P011,Kedah,Pendang,Dr.,Mohamed Hayati Bin Othman,,male,bumiputera,,,,,BA - PAS
11,P066,Perak,Batu Gajah,Puan,Fong Po Kuan,,female,,,,,,DAP
11,P043,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,,,,,,DAP
11,P195,Sarawak,Bandar Kuching,Tuan,Chong Chieng Jen,,male,,,,,,DAP
11,P186,Sabah,Sandakan,Tuan,Chong Hon Min,,male,,,,,,BEBAS
