vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
9.0,,,Paya Besar,Dato' Dr,Siti Zaharah Binti Haji Sulaiman,,female,bumiputera,,,,
9.0,,,Tanjong Malim,Dato',Loke Yuen Yow,,,,,,,
9.0,,,Silam,Datuk,Railey Bin Haji Jaffrey,,male,bumiputera,,,,
9.0,,,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,,male,bumiputera,,,,
9.0,,,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,,,,
9.0,,,Mukah,Dr,Leo Michael Toyad,,,,,,,
9.0,,,Bukit Gantang,Dato' Dr,Abdullah Fadzil Bin Che Wan,,male,bumiputera,,,,
9.0,,,Titiwangsa,Dato' Drs,Suleiman Bin Mohamed,,male,bumiputera,,,,
9.0,,,Raub,Dato',Teng Gaik Kwan,,,,,,,
9.0,,,Miri,Tuan,Peter Chin Fah Kui,,male,,,,,
9.0,,,Kulim Bandar Baharu,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,,,,
9.0,,,Taiping,Tuan,Kerk Choo Ting,,male,,,,,
9.0,,,Setiu,Dato' Haji Tengku,Mahmud Bin Tengku Mansor,,male,bumiputera,,,,
9.0,,,Rasah,Dato',Wong See Wah,,,,,,,
9.0,,,Saratok,Datuk,Peter Tinggom Anak Kamarau,,,bumiputera,,,,
9.0,,,Selandar,Datuk Dr,Fong Chan Onn,,,,,,,
9.0,,,Selayang,Dato',Chan Kong Choy,,,,,,,
9.0,,,Pontian,Tuan,Ong Ka Ting,,male,,,,,
9.0,,,Tapah,Dato',K. Kumaran,,,,,,,
9.0,,,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,,male,bumiputera,,,,
9.0,,,Tasek Gelugor,Datuk Dr,Ibrahim Bin Saad,,male,bumiputera,,,,
9.0,,,Kuala Terengganu,Dato',Abu Bakar Bin Daud,,male,bumiputera,,,,
9.0,,,Batu Berendam,Datuk,Mohd. Ali Bin Mohd. Rustam,,male,bumiputera,,,,
9.0,,,Segamat,Dato',S. Subramaniam,,,,,,,
9.0,,,Nibong Tebal,Dr,Goh Cheng Teik,,,,,,,
9.0,,,Chenderoh,Datuk Haji,Mohamed Nazri Bin Abdul Aziz,,male,bumiputera,,,,
9.0,,,Tebrau,Cik,Siti Zainab @ Zainabon Binti Abu Bakar,,,bumiputera,,,,
9.0,,,Besut,Tuan,Idris Bin Jusoh,,male,bumiputera,,,,
9.0,,,Kapar,Dato',M.Mahalingam,,,,,,,
9.0,,,Tampin,Dato',Mohd. Noh Bin Rajab,,male,bumiputera,,,,
9.0,,,Betong,Tuan,Douglas Unggah Embas,,male,,,,,
9.0,,,Padawan,Tuan,Yong Khoon Seng,,male,,,,,
9.0,,,Kuantan,Dato' Haji Fauzi Bi Haji,Abdul Rahman,,male,bumiputera,,,,
9.0,,,Maran,Dato' Haji,Mohamad Bin Abdullah,,male,bumiputera,,,,
9.0,,,Padang Besar,Tuan,Azmi Bin Khalid,,male,bumiputera,,,,
9.0,,,Kuala Langat,Dr,Shafie Bin Mohd. Salleh,,male,bumiputera,,,,
9.0,,,Alor Setar,Tuan,Chor Chee Heung,,male,,,,,
9.0,,,Tenggara,Tuan,Hishamuddin Bin Tun Hussein,,male,bumiputera,,,,
9.0,,,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,,,,
9.0,,,Bandar Tun Razak,Tuan,Tan Chai Ho,,male,,,,,
9.0,,,Semporna,Datuk,Mohd. Shafie Bin Haji Apdal,,male,bumiputera,,,,
9.0,,,Lembah Pantai,Puan,Shahrizat Binti Abdul Jalil,,female,bumiputera,,,,
9.0,,,Hulu Selangor,Tuan,G. Palanivel,,male,,,,,
9.0,,,Labuan,Tuan,Abdul Mulok Bin Haji Awang Damit,,male,bumiputera,,,,
9.0,,,Muar,Tuan,Abdul Aziz Bin Mohd. Yassin,,male,bumiputera,,,,
9.0,,,Marang,Tuan Haji,Abdul Hadi Bin Haji Awang,,male,bumiputera,,,,
9.0,,,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,,,,
9.0,,,Parit Buntar,Tuan Haji,Abdul Rahman Bin Haji Sulaiman,,male,bumiputera,,,,
9.0,,,Kota Samarahan,Datuk Patinggi Tan Sri Haji,Abdul Taib Mahmud,,male,bumiputera,,,,
9.0,,,Lipis,Dato Haji,Abu Dahari Bin Osman,,male,bumiputera,,,,
9.0,,,Alor Gajah,Datuk,Abu Seman Bin Haji Yusoff,,male,bumiputera,,,,
9.0,,,Kuala Pilah,Tuan Haji,Abu Zahar Bin Dato' Nika Ujang,,male,bumiputera,,,,
9.0,,,Jerantut,Tuan,Ahmad Kamaruzaman Bin Mohamed Baria,,male,bumiputera,,,,
9.0,,,Beluran,Tuan,Asmat Nungka,,male,,,,,
9.0,,,Kuala Nerus,Tuan Haji,Ahmad Rahin Bin Mohd. Said,,male,bumiputera,,,,
9.0,,,Bagan Datok,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,,,,
9.0,,,Parit,Puan,Ainon Khairiyah Binti Mohd. Abas,,female,bumiputera,,,,
9.0,,,Libaran,Tuan,Akbarkhan Bin Abdul Rahman,,male,bumiputera,,,,
9.0,,,Marudu,Datu,Amir Kahar Bin Tun Datu Mustapha,,male,bumiputera,,,,
9.0,,,Yan,Tuan Haji,Badruddin Bin Amiruldin,,male,bumiputera,,,,
9.0,,,Hulu Langat,Tuan,Badrul Hisham Bin Abdul Aziz,,male,bumiputera,,,,
9.0,,,Hulu Rajang,Tuan,Billy Abit Joo,,male,,,,,
9.0,,,Bachok,Tuan Haji,Buniyamin Bin Yaakob,,male,bumiputera,,,,
9.0,,,Ipoh Timur,Tuan,Chang Kon You,,male,,,,,
9.0,,,Sungai Petani,Tuan,Che Ibrahim Bin Mustafa,,male,bumiputera,,,,
9.0,,,Bukit Bendera,Tuan,Chia Kwang Chye,,male,,,,,
9.0,,,Bintulu,Tuan,Chiew Chiu Sing,,male,,,,,
9.0,,,Batu,Datuk,Joseph Chong Chek Ah,,,,,,,
9.0,,,Tawau,Puan,Chua Soon Bui,,female,,,,,
9.0,,,Merbok,Tun,Daim Bin Haji Zainuddin,,male,bumiputera,,,,
9.0,,,Mentakab,Tuan,Fu Ah Kiow,,male,,,,,
9.0,,,Sri Gading,Tuan,Hamzah Bin Ramli,,male,bumiputera,,,,
9.0,,,Jerlun,Datuk,Hanafi Bin Ramli,,male,bumiputera,,,,
9.0,,,Ledang,Tuan,Hashim Bin Ismail,,male,bumiputera,,,,
9.0,,,Kinabalu,Tuan,Henrynus Amin,,male,,,,,
9.0,,,Kampar,Tuan,Hew See Tong,,male,,,,,
9.0,,,Ipoh Barat,Tuan,Ho Cheong Sing,,male,,,,,
9.0,,,Seremban,Dato',Hon Choon Kim,,,,,,,
9.0,,,Kluang,Tuan,Hoo Seong Chang,,male,,,,,
9.0,,,Tambun,Tuan Haji,Husni Bin Hanadzlah,,male,bumiputera,,,,
9.0,,,Kuala Krai,Tuan Haji,Ibrahim Bin Mahmood,,male,bumiputera,,,,
9.0,,,Tanah Merah,Tuan,Ibrahim Bin Pateh Mohamad,,male,bumiputera,,,,
9.0,,,Kota Baharu,Tuan Hajah,Ilani Binti Dato' Haji Isahak,,female,bumiputera,,,,
9.0,,,Baram,Tuan,Jacob Dungau Sagan,,male,,,,,
9.0,,,Rompin,Dato' Dr Haji,Jamaluddin Bin Haji Mohd. Jarjis,,male,bumiputera,,,,
9.0,,,Kapit,Tuan,James Jimbun Anak Pungga,,male,bumiputera,,,,
9.0,,,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,,,,
9.0,,,Sri Aman,Tuan,Jimmy Lim @ Jimmy Donald,,male,,,,,
9.0,,,Selangau,,Joseph Mauh Anak Ikeh,,,bumiputera,,,,
9.0,,,Keningau,Datuk,Joseph Pairin Kitingan,,,,,,,
9.0,,,Wangsa Maju,Dato' Dr,Kamal Bin Salleh,,male,bumiputera,,,,
9.0,,,Arau,Tuan,Kamarudin Bin Ahmad,,male,bumiputera,,,,
9.0,,,Jelutong,Tuan,R. Karpal Singh,,male,india,,,,
9.0,,,Telok Kemang,Dr,L.Krishnan,,,,,,,
9.0,,,Sandakan,Tuan,Lau Ngan Siew,,male,,,,,
9.0,,,Kapar,Dr.,G. Leelavathi,,,,,,,
9.0,,,Seputeh,Tuan,Liew Ah Kim,,male,,,,,
9.0,,,Kota Melaka,Tuan,Lim Guan Eng,,male,,,,,
9.0,,,Tanjong,Tuan,Lim Kit Siang,,male,,,,,
9.0,,,Petaling Jaya Utara,Tuan,Vincent Lim Kuo Phau,,male,,,,,
9.0,,,Padang Serai,Tuan,Lim Lay Hoon,,male,,,,,
9.0,,,Senai,Tuan,Lim Si Cheng,,male,,,,,
9.0,,,Petaling Jaya Selatan,Tuan,Lim Siang Chai,,male,,,,,
9.0,,,Sabak Bernam,Tuan Haji,Mahbud Bin Haji Hashim,,male,bumiputera,,,,
9.0,,,Batu Pahat,Tuan,Mansor Bin Masikon,,male,bumiputera,,,,
9.0,,,Bandau,Dr,Maximus Johnity Ongkili,,,,,,,
9.0,,,Kangar,Tuan,Md. Isa Bin Sabu,,male,bumiputera,,,,
9.0,,,Bukit Mas,Tuan,Michael Lisa Kaya,,male,,,,,
9.0,,,Kubang Kerian,Tuan Haji,Mohamad Bin Sabu,,male,bumiputera,,,,
9.0,,,Pasir Puteh,Tuan Haji,Mohamed Bin Haji Abdullah,,male,bumiputera,,,,
9.0,,,Johor Baru,Tuan,Mohamed Khaled Bin Nordin,,male,bumiputera,,,,
9.0,,,Pengkalan Chepa,Tuan Haji Nik Mohd. Amar,Bin Haji Nik Abdullah,,male,bumiputera,,,,
9.0,,,Larut,Dato' Haji,Mohd. Zihin Bin Haji Mohd. Hassan,,male,bumiputera,,,,
9.0,,,Dungun,Tuan,Mokhtaruddin Bin Wan Yusof,,male,bumiputera,,,,
9.0,,,Hulu Terengganu,Tuan Haji,Mustafa Bin Muda,,male,bumiputera,,,,
9.0,,,Tanjong Karang,Tuan,Noh Bin Omar,,male,bumiputera,,,,
9.0,,,Balik Pulau,Dr.,Nungsari Bin Ahmad Radhi,,male,bumiputera,,,,
9.0,,,Beaufort,Datuk,Nurnikman Bin Abdullah,,male,bumiputera,,,,
9.0,,,Teluk Intan,Tuan,Ong Tin Kim,,male,,,,,
9.0,,,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,,,,
9.0,,,Mas Gading,Dr.,Patau Rubis,,,,,,,
9.0,,,Bagan,Tuan,P.Patto,,male,,,,,
9.0,,,Penampang,Tuan,Paul Noutin,,male,,,,,
9.0,,,Gaya,Tuan,Philip Yong Chew Lip,,male,,,,,
9.0,,,Bagan Serai,Dato' Haji,Qamaruz Zaman Bin Haji Ismail,,male,bumiputera,,,,
9.0,,,Tenom,Tuan,Raden Malleh,,male,,,,,
9.0,,,Kemaman,Dr,Ramli Bin Taib,,male,bumiputera,,,,
9.0,,,Serian,Tuan,Richard Riot Anak Jaem,,male,bumiputera,,,,
9.0,,,Sibu,Tuan,Robert Lau Hoi Chew,,male,,,,,
9.0,,,Santubong,Puan,Rohani Binti Abd. Karim,,female,bumiputera,,,,
9.0,,,Parit Sulung,Tuan,Ruhanie Bin Haji Ahmad,,male,bumiputera,,,,
9.0,,,Shah Alam,Tuan,Salamon Bin Selamat,,male,bumiputera,,,,
9.0,,,Kota Belud,Datuk,Salleh Bin Tun Said,,male,bumiputera,,,,
9.0,,,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,,male,bumiputera,,,,
9.0,,,Sepang,Puan,Seripah Noli Binti Syed Hussin,,female,bumiputera,,,,
9.0,,,Julau,Datuk,S'ng Chee Hua,,,,,,,
9.0,,,Bandar Kuching,Datuk,Song Swee Guan,,,,,,,
9.0,,,Batang Sadong,Puan,Sukinam Domo,,female,,,,,
9.0,,,Machang,Dato' Haji,Sukri Bin Haji Mohamed,,male,bumiputera,,,,
9.0,,,Bukit Mertajam,Dr,Tan Chong Keng,,,,,,,
9.0,,,Segambut,Dr,Tan Kee Kwong,,,,,,,
9.0,,,Cheras,Tuan,Tan Kok Wai,,male,,,,,
9.0,,,Kepong,Dr,Tan Seng Giaw,,,,,,,
9.0,,,Kelang,Dr,Tan Yee Kewangan,,,,,,,
9.0,,,Gua Musang,Tuan Tengku Tan Sri,Razaleigh Hamzah,,male,,,,,
9.0,,,Lanang,Tuan,Tiong Thai King,,male,,,,,
9.0,,,Gelang Patah,Tuan,Tue Si @ Chang See Tan,,male,,,,,
9.0,,,Pokok Sena,Tuan,Wan Hanafiah Bin Wan Mat Saman,,male,bumiputera,,,,
9.0,,,Batang Lupar,Tuan,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,,,,
9.0,,,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,,male,bumiputera,,,,
9.0,,,Bukit Bintang,Tuan,Wee Choo Keong,,male,,,,,
9.0,,,Bayan Baru,Tuan,Wong Kam Hoong,,male,,,,,
9.0,,,Serdang,Dato',Yap Pian Hon,,,,,,,
9.0,,,Lumut,Dr.,Yap Yit Thong,,,,,,,
9.0,,,Tanjong Aru,Dr.,Yee Moh Chai,,,,,,,
9.0,,,Batu Gajah,Dr.,Yeong Chee Wah,,,,,,,
9.0,,,Tuaran,Tuan,Yunof Edward Maringking,,male,,,,,
9.0,,,Jelebu,Tuan,Yunus Bin Rahmat,,male,bumiputera,,,,
9.0,,,Sipitang,Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,,,,
9.0,,,Mersing,Tuan,Zainal Abidin Bin Osman,,male,bumiputera,,,,
9.0,,,Pasir Mas,Tuan,Zainuddin Bin Mohamad Nor,,male,bumiputera,,,,
9.0,,,Kuala Kedah,Dato' Haji,Zakaria Bin Mohd Said,,male,bumiputera,,,,
9.0,,,Bukit Bintang,Dr.,Lee Chong Meng,,,,,,,
9.0,,,Gua Musang(mulai 4 September 1995),Tengku,Razaleigh Hamzah,,,,,,,
9.0,,,Bagan,Tuan,Lim Hock Seng,,male,,,,,
9.0,,,Lipis,Tuan,Amihamzah bin Ahmad,,male,bumiputera,,,,
9.0,,,Teluk Intan,Tuan,M. Kulasegaran,,male,,,,,
9.0,,,Kuala Selangor,Dato',Jamaluddin bin Adnan,,male,bumiputera,,,,
10.0,,,,Tun Dato' Seri,(Dr) Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,Yang Dipertua Dewan Rakyat,,
10.0,,,Kubang Pasu,Y.A.B. Dato Seri Dr.,Mahathir Bin Mohamad,,male,bumiputera,,Perdana Menteri,,
10.0,,,Kepala Batas,Y.A.B Dato' Seri,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,,Timbalan Perdana Menteri,,
10.0,,,Labis,Dato' Seri Dr.,Ling Liong Sik,,,,,,,
10.0,,,Sungai Siput,Dato' Seri,S.Samy Vellu,,,,,,,
10.0,,,Beruas,Dato' Seri Dr.,Lim Keng Yaik,,,,,,,
10.0,,,Merbok,Tun Dato',Daim Zainuddin,,,,,,,
10.0,,,Kanowit,Datuk Amar,Leo Moggie anak Irok,,,bumiputera,,,,
10.0,,,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,,,,,,
10.0,,,Pekan,Dato' Sri Haji,Mohd Najib Bin Tun Haji Abdul Razak,,male,bumiputera,,,,
10.0,,,Sarikei,Datuk,Law Hieng Ding,,,,,,,
10.0,,,Kota Tinggi,Datuk Seri Panglima,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,,,,
10.0,,,Pagoh,Tan Sri Dato' Haji,Muhyddin Bin Haji Mohd. Yassin,,male,bumiputera,,,,
10.0,,,Bakri,Datuk,Chua Jui Meng,,,,,,,
10.0,,,Paya Besar,Dato' Dr,Siti Zaharah Binti Sulaiman,,female,bumiputera,,,,
10.0,,,Kuantan,Tan Sri Dato' Seri,Mohd Khalil Bin Yaakob,,male,bumiputera,,,,
10.0,,,Kulim,Datuk,Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,,,,
10.0,,,Selandar,Datuk Dr,Fong Chan Onn,,,,,,,
10.0,,,Pontian,Dato',Ong Ka Ting,,,,,,,
10.0,,,Chenderoh,Dato Haji,Mohamed Nazri Bin Tan Sri Abd. Aziz,,male,bumiputera,,,,
10.0,,,Padang Besar,Dato' Haji,Azmi Bin Khalid,,male,bumiputera,,,,
10.0,,,Tenggara,Dato',Hishamuddin Bin Tun Hussein,,male,bumiputera,,,,
10.0,,,Kinabalu,Tan Sri,Bernard Giluk Dompok,,,,,,,
10.0,,,Jelebu,Dato' Dr.,Rais Bin Yatim,,male,bumiputera,,,,
10.0,,,Kuala Rajang,Datuk,Mohd. Effendi Bin Norwawi,,male,bumiputera,,,,
10.0,,,,Senator Tan Sri Datuk,Kasitah Bin Gaddam,,male,bumiputera,,,,
10.0,,,,Senator Tan Sri Dato' Seri,Musa Bin Mohamed,,male,bumiputera,,,,
10.0,,,Jen (B) Datuk Seri Abdul Hamid Bin Haji Zainal Abidin,,Senator Brig.,,,,,,,
10.0,,,,Senator Datuk Tengku,Adnan Bin Tengku Mansor,,male,bumiputera,,,,
10.0,,,Maran (Timbalan Yang Dipertua Dewan Rakyat),Dato' Haji,Muhamad bin Abdullah,,male,bumiputera,,,,
10.0,,,Senai (Timbalan Yang Dipertua Dewan Rakyat),Datuk,Lim Si Cheng,,,,,,,
10.0,,,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,,,,
10.0,,,Mukah,Datuk Dr.,Leo Michael Toyad,,,,,,,
10.0,,,Titiwangsa,Dato',Drs. Suleiman bin Mohamed,,male,bumiputera,,,,
10.0,,,Miri,Datuk,Peter Chin Fah Kui,,,,,,,
10.0,,,Taiping,Dato',Kerk Choo Ting,,,,,,,
10.0,,,Selayang,Dato',Chan Kong Choy,,,,,,,
10.0,,,Segamat,Dato',S. Subramaniam,,,,,,,
10.0,,,Semporna,Datuk,Mohd Shafie Bin Haji Apdal,,male,bumiputera,,,,
10.0,,,Betong,Datuk,Douglas Unggah Embas,,,,,,,
10.0,,,Kuala Langat,Dato' Dr Haji,Shafie Bin Haji Mohd. Salleh,,male,bumiputera,,,,
10.0,,,Alor Setar,Dato',Chor Chee Heung,,,,,,,
10.0,,,Bandar Tun Razak,Datuk,Tan Chai Ho,,,,,,,
10.0,,,Lembah Pantai,Dato' Hajah,Shahrizat Binti Abdul Jalil,,female,bumiputera,,,,
10.0,,,Hulu Selangor,Dato',G. Palanivel,,,,,,,
10.0,,,Ampang Jaya,Datuk Ir.,Ong Tee Keat,,,,,,,
10.0,,,Pasir Salak,Tan Sri,Ramli Bin Ngah Talib,,male,bumiputera,,,,
10.0,,,Sabak Bernam,Datuk Haji,Zainal Bin Dahalan,,male,bumiputera,,,,
10.0,,,Bagan Serai,Dato',Zainal Abidin Bin Zin,,male,bumiputera,,,,
10.0,,,Jerantut,Tengku Dato' Seri,Azlan Ibni Sultan Abu Bakar,,,,,,,
10.0,,,Johor Baru,Tuan,Mohamed Khaled Bin Haji Nordin,,male,bumiputera,,,,
10.0,,,Beaufort,Datuk,Anifah Aman @ Haniff Amman,,,,,,,
10.0,,,Segambut,Dr.,Tan Kee Kwong,,,,,,,
10.0,,,Mas Gading,Dr.,Tiki anak Lafe,,,bumiputera,,,,
10.0,,,Raub,Dato' Dr.,Ng Yen Yen,,,,,,,
10.0,,,Mersing,Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,,,,
10.0,,,Seremban,Dato',Hon Choon Kim,,,,,,,
10.0,,,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,,,,
10.0,,,Jasin,Datuk Seri,Abu Zahar Bin Haji Isnin,,male,bumiputera,,,,
10.0,,,Gerik,Puan,Kamsiyah Binti Yeop,,female,bumiputera,,,,
10.0,,,Tanjong Karang,Tuan Haji,Noh Bin Haji Omar,,male,bumiputera,,,,
10.0,,,Petaling Jaya Selatan,Tuan Ir.,Donald Lim Siang Chai,,male,,,,,
10.0,,,Stampin,Tuan,Yong Khoon Seng,,,,,,,
10.0,,,Ledang,Tuan,Hashim Bin Ismail,,male,bumiputera,,,,
10.0,,,Bukit Bendera,Tuan,Chia Kwang Chye,,male,,,,,
10.0,,,Bayan Baru,Tuan,Wong Kam Hoong,,male,,,,,
10.0,,,Telok Kemang,Tuan,S. Anpalagan A/L Sami Reddy,,male,india,,,,
10.0,,,Muar,Dr.,Robia Binti Dato' Kosai,,female,bumiputera,,,,
10.0,,,Tapah,Tuan,P. Veerasingam A/L Suppiah,,male,india,,,,
10.0,,,Tenom,Tuan,Rizalman @ Sumen Bin Abdullah,,male,bumiputera,,,,
10.0,,,Santubong,Puan Hajah,Rohani Binti Haji Abd. Karim,,female,bumiputera,,,,
10.0,,,Sungai Petani,Dato',Mahadzir Bin Mohd. Khir,,male,bumiputera,,,,
10.0,,,Batu Berendam,Tun,Abdul Ghafar Bin Baba,,male,bumiputera,,,,
10.0,,,Marang,Tuan Haji,Abdul Hadi Bin Haji Awang,,male,bumiputera,,,,
10.0,,,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,,,,
10.0,,,Kangar,Tan Sri Dr.,Abdul Hamid Bin Pawanteh,,male,bumiputera,,,,
10.0,,,Pulai,Datuk,Abdul Kadir Bin Annuar,,male,bumiputera,,,,
10.0,,,Mersing,Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,,,,
10.0,,,Kemaman,Tuan,Abdul Rahman Bin Yusof,,male,bumiputera,,,,
10.0,,,Kota Samarahan,Tan Sri Datuk Patinggi Haji,Abdul Taib Mahmud,,male,bumiputera,,,,
10.0,,,Bukit Gantang,Dato' Dr.,Abdullah Fadzil Bin Che Wan,,male,bumiputera,,,,
10.0,,,Jerlun,Dr.,Abu Bakar Bin Othman,,male,bumiputera,,,,
10.0,,,Alor Gajah,Datuk Wira,Abu Seman Bin Haji Yusof,,male,bumiputera,,,,
10.0,,,Tambun,Tuan Haji,Ahmad Husni Bin Mohd. Hanadzlah,,male,bumiputera,,,,
10.0,,,Bagan Datoh,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,,,,
10.0,,,Kapit,Tuan,Alexander Nanta Linggi,,male,,,,,
10.0,,,Pasir Puteh,Tuan,Alwi Bin Jusoh,,male,bumiputera,,,,
10.0,,,Lipis,Tuan Haji,Amihamzah Bin Ahmad,,male,bumiputera,,,,
10.0,,,Marudu,Datu,Amirkahar Bin Tun Datu Haji Mustapha,,male,bumiputera,,,,
10.0,,,Hulu Langat,Tuan Haji,Badrul Hisham Bin Abdul Aziz,,male,bumiputera,,,,
10.0,,,Gelang Patah,Tuan,Chang See Ten,,male,,,,,
10.0,,,Setiu,Tuan Haji,Che Ghani Bin Ambak,,male,bumiputera,,,,
10.0,,,Petaling Jaya,Puan,Chew Mei Fun,,female,,,,,
10.0,,,Bukit Mertajam,Puan,Chong Eng,,female,,,,,
10.0,,,Tanjong,Tuan,Chow Kon Yeow,,male,,,,,
10.0,,,Pendang,Datuk,Fadzil Bin Md. Noor,,male,bumiputera,,,,
10.0,,,Bukit Bintang,Tuan,Fong Kui Lun,,male,,,,,
10.0,,,Batu Gajah,Puan,Fong Po Kuan,,female,,,,,
10.0,,,Mentakab,Tuan,Fu Ah Kiow,,male,,,,,
10.0,,,Nibong Tebal,Tuan,Goh Kheng Huat,,male,,,,,
10.0,,,Rasah,Datuk,Goh Siow Huat,,,,,,,
10.0,,,Parit Buntar,Dato' Dr.,Hasan Bin Ali,,male,bumiputera,,,,
10.0,,,Besut,Tuan,Hassan Bin Mohamed,,male,bumiputera,,,,
10.0,,,Bukit Mas,Tuan,Henry Sum Agong,,male,,,,,
10.0,,,Kampar,Dato',Hew See Tong,,,,,,,
10.0,,,Ipoh Barat,Tuan,Ho Cheong Sing,,male,,,,,
10.0,,,Kluang,Tuan,Hoo Seong Chang,,male,,,,,
10.0,,,Kubang Kerian,Tuan Haji,Husam Bin Haji Musa,,male,bumiputera,,,,
10.0,,,Pasir Mas,Tuan Haji,Ismail Bin Noh,,male,bumiputera,,,,
10.0,,,Baram,Tuan,Jacob Dungau Sagan,,male,,,,,
10.0,,,Kuala Selangor,Tuan,Sayuti bin Mohamed Said,,male,bumiputera,,,,
10.0,,,Rompin,Dato' Dr Haji,Jamaluddin Bin Dato' Mohd. Jarjis,,male,bumiputera,,,,
10.0,,,Mambong,Dr.,James Dawos Mamit,,,,,,,
10.0,,,Lubok Antu,Tuan,Jawah anak Gerang,,male,bumiputera,,,,
10.0,,,Sri Aman,Tuan,Jimmy Donald,,male,,,,,
10.0,,,Selangau,Tuan,Joseph Mauh anak Ikeh,,male,bumiputera,,,,
10.0,,,Keningau,Datuk Seri Panglima,Joseph Pairin Kitingan,,,,,,,
10.0,,,Julau,Tuan,Joseph Salang anak Gandum,,male,bumiputera,,,,
10.0,,,Libaran,Tuan,Juslie Bin Ajirol,,male,bumiputera,,,,
10.0,,,Tumpat,Dato' Haji,Kamarudin Bin Jaaffar,,male,bumiputera,,,,
10.0,,,Subang,Tan Sri Dato' Dr,K.S Nijhar,,,,,,,
10.0,,,Kota Melaka,Tuan,Kerk Kim Hock,,male,,,,,
10.0,,,Kapar,Puan,Komala Devi A/P M. Perumal,,female,india,,,,
10.0,,,Lumut,Tuan,Kong Cho Ha,,male,,,,,
10.0,,,Sandakan,Datuk,Lau Ngan Siew,,,,,,,
10.0,,,Jelutong,Tuan,Lee Kah Choon,,male,,,,,
10.0,,,Padang Serai,Puan,Lim Bee Kau,,female,,,,,
10.0,,,Bagan,Tuan,Lim Hock Seng,,male,,,,,
10.0,,,Petaling Jaya Selatan,Ir.,Lim Siang Chai,,,,,,,
10.0,,,Bentong,Tuan,Liow Tiong Lai,,male,,,,,
10.0,,,Tanjong Malim,Dato',Loke Yuen Yow,,,,,,,
10.0,,,Kuala Nerus,Tuan,M. Shukrimum Bin Shamsudin,,male,bumiputera,,,,
10.0,,,Tuaran,Tuan,Madius Bin Tangau,,male,bumiputera,,,,
10.0,,,Teluk Intan,Tuan,Mah Siew Keong,,male,,,,,
10.0,,,Pokok Sena,Tuan,Mahfuz Bin Omar,,male,bumiputera,,,,
10.0,,,Arau,Puan Hajah,Mastika Junaidah Binti Husin,,female,bumiputera,,,,
10.0,,,Parit,Tuan Haji,Mat Basir Bin Rahmat,,male,bumiputera,,,,
10.0,,,Bandau,Dr.,Maximus Johnity Ongkili,,,,,,,
10.0,,,Sri Gading,Datuk,Mohamad bin Haji Aziz,,male,bumiputera,,,,
10.0,,,Kuala Kedah,Tuan,Mohamad Bin Sabu,,male,bumiputera,,,,
10.0,,,Kuala Krai,Tuan,Mohamed Nasir Bin Che Daud,,male,bumiputera,,,,
10.0,,,Tebrau,Datuk,Mohd. Ali Bin Hassan,,male,bumiputera,,,,
10.0,,,Jeli,Tuan,Mohd. Apandi Bin Haji Mohamad,,male,bumiputera,,,,
10.0,,,Kota Belud,Datuk Seri Panglima,Mohd. Salleh Bin Tun Md. Said Keruak,,male,bumiputera,,,,
10.0,,,Temerloh,Datuk,Mohd. Sarit Bin Haji Yusoh,,male,bumiputera,,,,
10.0,,,Machang,Tuan,Mohd Yusoff @ Yusoff Bin Mohd. Nor,,male,bumiputera,,,,
10.0,,,Balik Pulau,Datuk,Mohd Zain Bin Omar,,male,bumiputera,,,,
10.0,,,Shah Alam,Tuan,Mohd. Zin Bin Mohamed,,male,bumiputera,,,,
10.0,,,Kinabatangan,Tuan,Moktar Bin Radin,,male,bumiputera,,,,
