vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,spr_name
12.0,P131,Negeri Sembilan,Rembau,Y.B. Tuan,Khairy Jamaluddin,1976.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P131-REMBAU.jpg,KHAIRY JAMALUDDIN ABU BAKAR
12.0,P134,Melaka,Masjid Tanah,Y.B. Datuk Wira,Abu Seman bin Haji Yusop,1944.0,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/abu.seman.yusop[1].jpg,ABU SEMAN YUSOP
12.0,P135,Melaka,Alor Gajah,Y.B. Tan Sri Dr.,Fong Chan Onn,1944.0,male,chinese,BN - MCA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/fong.chang.onn[1].jpg,FONG CHAN ONN
12.0,P136,Melaka,Tangga Batu,Y.B. Datuk Wira Ir. Haji,Idris bin Haji Haron,1967.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P136-TANGGABATU.jpg,IDRIS BIN HJ HARON
12.0,P137,Melaka,Bukit katil,Y.B. Datuk,Md Sirat bin Abu,1960.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P137-BKTKATIL.jpg,MOHD SIRAT BIN ABU
12.0,P139,Melaka,Jasin,Y.B. Datuk Wira Haji,Ahmad bin Haji Hamzah,1949.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P139-JASIN.jpg,AHMAD HAMZAH
12.0,P151,Johor,Simpang Renggam,Y.B. Tuan,Liang Teck Meng,1972.0,male,chinese,BN - GERAKAN,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P151-SPGRENGGAM.jpg,LIANG TECK MENG
12.0,P153,Johor,Sembrong,Y.B. Dato' Seri,Hishammuddin bin Tun Hussein,1962.0,male,bumiputera,BN - UMNO,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P153-SEMBRONG.jpg,HISHAMMUDDIN TUN HUSSEIN
12.0,P165,Johor,Tanjong Piai,Y.B. Datuk,Wee Jeck Seng,1965.0,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P165-TANJGPIAI.jpg,Wee Jeck SENG
12.0,P143,Johor,Pagoh,Y.A.B. Tan Sri Dato' Haji,Muhyiddin bin Mohd. Yassin,1948.0,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri Dan Menteri Pelajaran,,https://www.parlimen.gov.my/images/webuser/ahli/2010/TPM.jpg,MUHYIDDIN BIN MD YASIN
12.0,P145,Johor,Bakri,Y.B. Tuan,Er Teck Hwa,1973.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P145-BAKRI.jpg,ER TECK HWA
12.0,P149,Johor,Sri Gading,Y.B. Datuk Haji,Mohamad bin Haji Aziz,1941.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P149-SRIGADING.jpg,MOHAMAD AZIZ
12.0,P152,Johor,Kluang,Y.B. Dato' Dr.,Hou Kok Chung,1963.0,male,chinese,BN - MCA,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P152-KLUANG.jpg,HOU KOK CHUNG
12.0,P154,Johor,Mersing,Y.B. Datuk Dr. Haji,Abdul Latiff bin Ahmad,1959.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P154-MERSING2.jpg,ABDUL LATIFF
12.0,P156,Johor,Kota Tinggi,Y.B. Tan Sri Datuk Seri,Syed Hamid bin Syed Jaafar Albar,1944.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P156-KOTATINGGI2.jpg,SYED HAMID ALBAR
12.0,P159,Johor,Pasir Gudang,Y.B. Dato' Seri,Mohamed Khaled bin Haji Nordin,1959.0,male,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohamed.khaled.nordin[1].jpg,MOHAMED KHALED NORDIN
12.0,P163,Johor,Kulai,Y.B. Tan Sri,Ong Ka Ting,1957.0,male,chinese,BN - MCA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ong.ka.ting.jpg,ONG KA TING
12.0,P140,Johor,Segamat,Y.B. Datuk Seri Dr.,S. Subramaniam,1954.0,male,indian,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2010/subramaniam[1].jpg,S. SUBRAMANIAM
12.0,P141,Johor,Sekijang,Y.B. Datuk Haji,Baharum bin Haji Mohamed,1957.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P141-SEKIJANG.jpg,BAHARUM BIN MOHAMED
12.0,P142,Johor,Labis,Y.B. Datuk,Chua Tee Yong,1978.0,male,chinese,BN - MCA,Timbalan Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P142-LABIS.jpg,CHUA TEE YONG
12.0,P144,Johor,Ledang,Y.B. Tuan Ir. Haji,Hamim bin Samuri,1959.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P144-LEDANG.jpg,HAMIM SAMURI
12.0,P146,Johor,Muar,Y.B. Dato',Razali bin Haji Ibrahim,1971.0,male,bumiputera,BN - UMNO,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P146-MUAR2.jpg,RAZALI BIN IBRAHIM
12.0,P147,Johor,Parit Sulong,Y.B. Dato',Noraini binti Ahmad,1968.0,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P147-PARITSULONG.jpg,NORAINI AHMAD
12.0,P150,Johor,Batu Pahat,Y.B. Dr. Haji,Mohd Puad bin Zarkashi,1958.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pelajaran,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P150-BATUPAHAT.jpg,MOHD PUAD BIN ZARKASHI
12.0,P155,Johor,Tenggara,Y.B. Datuk,Halimah binti Mohd Sadique,1962.0,female,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P155-TENGGARA.jpg,HALIMAH BINTI MOHAMED SADIQUE
12.0,P158,Johor,Tebrau,Y.B. Tuan,Teng Boon Soon,1942.0,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P158-TEBRAU2.jpg,TENG BOON SOON
12.0,P160,Johor,Johor Bahru,Y.B. Tan Sri Datuk Seri,Shahrir bin Abdul Samad,1950.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/JOHORBAHRU.JPG,SHAHRIR ABDUL SAMAD
12.0,P161,Johor,Pulai,Y.B. Datuk,Nur Jazlan bin Mohamad,1966.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P161-PULAI2.jpg,NUR JAZLAN BIN MOHAMED
12.0,P162,Johor,Gelang Patah,Y.B. Puan,Tan Ah Eng,1956.0,female,chinese,BN - MCA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P162-GLPATAH.jpg,TAN AH ENG
12.0,P164,Johor,Pontian,Y.B. Datuk Haji,Ahmad bin Haji Maslan,1967.0,male,bumiputera,BN - UMNO,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P164-PONTIAN.jpg,AHMAD MASLAN
12.0,P157,Johor,Pengerang,Y.B. Dato' Sri,Azalina Dato' Othman Said,1964.0,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/azalina.othman[1].jpg,AZALINA OTHMAN SAID
12.0,P168,Sabah,Kota Marudu,Y.B. Datuk Seri Panglima Dr.,Maximus @ Johnity Ongkili,1954.0,male,bumiputera,BN - PBS,"Menteri Sains, Teknologi Dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/KOTAMARUDU.JPG,PANGLIMA MAXIMUS JOHNITY ONGKILI
12.0,P169,Sabah,Kota Belud,Y.B. Dato' Haji,Abdul Rahman bin Haji Dahlan,1966.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P169-KOTABELUD.jpg,ABDUL RAHMAN BIN DAHLAN
12.0,P170,Sabah,Tuaran,Y.B. Datuk Seri Panglima,Wilfred Mojilip Bumburing,1952.0,male,bumiputera,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P170-TUARAN.jpg,PANGLIMA WILFRED M. BUMBURING
