author_id,vol,nama,gelaran,parti,lantikan,negeri,kawasan,kod_kawasan,tahun_lahir,jantina,kumpulan_etnik,jawatan_kabinet,jawatan_parlimen,penggal,tempoh,tempoh_mula,tempoh_tamat
236,10,Hazizah Mohd. Sultan,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Malacca,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-12-27,2002-12-26
237,11,Heng Seai Kie,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,chinese,TIADA,Ahli Dewan Negara,,,2006-12-06,2009-12-05
238,11,Hiang A Li,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,2006-05-08,2009-05-07
239,11,Hii Tiong Kuoh,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,2004-12-06,2007-12-05
240,8,Ho Cheng Wang,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
241,10,Ho Lim Teck,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Malacca,,,,,chinese,TIADA,Ahli Dewan Negara,,,1999-10-12,2002-10-11
242,1,Hoh Chee Cheong,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1962-10-15,1968-10-14
242,2,Hoh Chee Cheong,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1962-10-15,1968-10-14
243,13,Hoh Khai Mun,YB Senator Dato' Indera,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,M,chinese,TIADA,TIADA,,29.05.2015 - 28.05.2018,2015-05-29,2018-05-28
244,2,Hong Kim Sui,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-12-18,
244,3,Hong Kim Sui,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1966-03-17,1972-03-16
245,2,Hong Teck Guan,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1964-05-18,1965-08-16
246,9,Hunaizah Mohd Noor,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-08-04,2000-08-03
246,10,Hunaizah Mohd. Noor,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-08-04,2000-08-03
247,14,Husain Bin Awang,YB Senator Dato',PAS,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,17.07.2018 - 16.07.2021,2018-07-17,2021-07-16
71,6,Husein Ahmad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-11,1987-12-10
71,7,Husein Ahmad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-11,1987-12-10
71,7,Husein Ahmad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-12-10,1990-12-09
248,4,Hussein Mohd. Nordin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1976-08-09,1979-08-08
248,5,Hussein Mohd. Nordin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1976-08-09,1979-08-08
248,6,Hussein Mohd. Nordin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1976-08-09,1979-08-08
248,6,Hussein Mohd. Nordin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,1984-04-08
249,15,Hussin bin Ismail,YB Senator Tuan Haji,PAS,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,M,,TIADA,Ahli Dewan Negara,,15.03.2023 - 14.03.2026,2023-03-15,2026-03-14
250,6,Ibrahim @ Ahmed bin Mat Saman @ Othman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
251,4,Ibrahim Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1977-11-09,1980-11-08
251,5,Ibrahim Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1977-11-09,1980-11-08
252,9,Ibrahim Ali,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,Timbalan Menteri Kabinet,Ahli Dewan Negara,,,1996-10-29,1999-10-28
253,8,Ibrahim Daud,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1993-04-19,1996-04-18
254,7,Ibrahim Jendol,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1988-08-25,1991-08-24
255,5,Ibrahim Salleh,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
255,6,Ibrahim Salleh,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
255,6,Ibrahim Salleh,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1982-07-19,1985-07-18
256,13,Ibrahim Shah bin Abu Shah,YB Senator Prof. Emeritus Tan Sri Dato` Seri Dr.,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,03.11.2014 - 02.11.2017,2014-11-03,2017-11-02
257,6,Ibrahim Ujang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
257,7,Ibrahim Ujang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
257,7,Ibrahim Ujang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-11-30,1990-11-29
258,2,Ibrahim Yaacob,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1969-01-27,1975-01-26
258,3,Ibrahim Yaacob,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1969-01-27,1975-01-26
258,4,Ibrahim Yaacob,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1969-01-27,1972-01-26
258,4,Ibrahim Yaacob,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
258,5,Ibrahim Yaacob,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1969-01-27,1972-01-26
258,5,Ibrahim Yaacob,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
259,7,Ida Dumpangal née Ida Undan,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1989-12-29,1992-12-28
259,8,Ida Dumpangal née Ida Undan,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1989-12-29,1992-12-28
260,11,Idris Buang,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-12-07,2008-12-06
261,12,Idris Jala,YB Senator Dato' Sri,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,Menteri di Jabatan Perdana Menteri,TIADA,,03.09.2012 - 2.09.2015,2012-09-03,2015-09-02
262,11,Ikhwan Salim Sujak,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-01-08,2007-01-07
262,11,Ikhwan Salim Sujak,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-12-06,2009-12-05
263,2,Indan Kari,TIADA,USNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1967-11-20,
264,13,Isa bin Ab. Hamid,YB Senator Dato',Wakil Masyarakat Orang Asli,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,18.04.2016 - 17.04.2019,2016-04-18,2019-04-17
265,15,Isaiah a/l D.Jacob,YB Senator Tuan,PKR,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,Ahli Dewan Negara,,20.03.2023 - 19.03.2026,2023-03-20,2026-03-19
266,5,Ishak Abdul Rahman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
266,6,Ishak Abdul Rahman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
266,6,Ishak Abdul Rahman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-01-10,1987-01-09
266,7,Ishak Abdul Rahman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
266,7,Ishak Abdul Rahman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-01-10,1987-01-09
267,7,Isli Siput,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
267,8,Isli Siput,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1993-12-20,1996-12-19
268,4,Ismail Hashim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
268,5,Ismail Hashim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
269,5,Ismail Hassan,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
269,6,Ismail Hassan,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1982-10-04
270,10,Ismail Kassim,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
270,11,Ismail Kassim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-05-15,2009-05-14
271,5,Ismail Khan,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
271,6,Ismail Khan,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
271,6,Ismail Khan,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-15,1986-12-14
271,7,Ismail Khan,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
271,7,Ismail Khan,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-15,1986-12-14
272,11,Ismail Md. Salleh,TIADA,IND,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2007-12-18,2010-12-17
273,7,Ismail Nagore,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-02-23,1987-06-03
274,3,Ismail Sheikh Ibrahim,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
274,4,Ismail Sheikh Ibrahim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
274,5,Ismail Sheikh Ibrahim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,1981-06-17
275,7,Itam Wali Nawan,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
275,8,Itam Wali Nawan,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1993-12-20,1996-12-19
276,3,J. E. S. Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,,1965-01-01
276,3,J. E. S. Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1965-10-18,1971-10-17
276,3,J. E. S. Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
276,4,J. E. S. Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,,1965-01-01
276,4,J. E. S. Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1965-10-18,1968-10-17
276,4,J. E. S. Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1971-12-20,1974-12-19
277,6,Jaafar Harun,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1982-12-17,1985-12-16
277,7,Jaafar Harun,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1982-12-17,1985-12-16
277,7,Jaafar Harun,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-12-15,1989-12-14
278,8,Jamaluddin Ahmad,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1991-02-18,1994-02-17
278,8,Jamaluddin Ahmad,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1994-05-09,1997-05-08
279,6,James Bernard Willie,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1981-04-22,1984-04-21
279,6,James Bernard Willie,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1983-12-22,1986-12-21
279,7,James Bernard Willie,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1981-04-22,1984-04-21
279,7,James Bernard Willie,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1983-12-22,1986-12-21
280,1,James Edward Seymour Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
280,2,James Edward Seymour Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
280,2,James Edward Seymour Crawford,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1965-10-18,
279,5,James Willie,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1981-04-22,1984-04-21
281,13,Jamilah @ Halimah binti Sulaiman,YB Senator Datuk,BN - PBS,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,07.11.2012 - 06.11.2015,2012-11-07,2015-11-06
282,9,Jamilah Ibrahim,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-08-04,2000-08-03
282,10,Jamilah Ibrahim,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-08-04,2000-08-03
282,10,Jamilah Ibrahim,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2000-07-18,2003-07-17
281,12,Jamilah@Halimah binti Sulaiman,YB Senator Datuk,BN - PBS,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,07.11.2012 - 06.11.2015,2012-11-07,2015-11-06
283,6,Janaky Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1982-07-19,1985-07-18
283,6,Janaky Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
283,7,Janaky Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1982-07-19,1985-07-18
283,7,Janaky Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
284,9,Jang Chow Thye @ Yio Chow Thye,TIADA,BN - Gerakan,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1999-05-19,2002-05-18
284,10,Jang Chow Thye @ Yio Chow Thye,TIADA,BN - Gerakan,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1996-05-14,1999-05-13
284,10,Jang Chow Thye @ Yio Chow Thye,TIADA,BN - Gerakan,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1999-05-19,2002-05-18
285,8,Janggu Banyang,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1993-12-13,1996-12-12
285,9,Janggu Banyang,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,Kedua,,1996-12-11,1999-12-10
286,12,Jaspal Singh a/l Gurbakhes Singh,YB Senator Dato',BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,TIADA,,02.11.2011 - 01.11.2014,2011-11-02,2014-11-01
287,9,Jaya Parthiban,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,
287,10,Jaya Parthiban,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,
287,11,Jaya Partiban,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,
288,14,Jaziri Alkaf Abdillah Suffian,YB Senator Tuan,BERSATU,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,21.12.2020 - 20.12.2023,2020-12-21,2023-12-20
289,8,Jeffrey Gapari Kitingan,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1994-08-11,1997-08-10
290,14,Jefridin Bin Atan,YB Senator Dato`,UMNO,Dipilih oleh Dewan Undangan Negeri,Johor,,,,M,bumiputera,TIADA,TIADA,,13.09.2020 - 12.09.2023,2020-09-13,2023-09-12
291,11,Jins Shamsuddin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-10-13,2007-10-12
292,8,Johan Ghani,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
292,8,Johan Ghani,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1994-12-14,1997-12-13
293,12,Johari bin Mat,YB Senator Dato' Dr,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,M,bumiputera,TIADA,TIADA,,07.07.2011 - 06.07.2014,2011-07-07,2014-07-06
294,13,John Ambrose,YB Senator Datuk,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,16.01.2018 - 15.01.2021,2018-01-16,2021-01-15
294,14,John Ambrose,YB Senator Datuk,BERSATU,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,16.01.2018 - 15.01.2021,2018-01-16,2021-01-15
295,1,Joseph Augustine Angian Andulag,TIADA,UNKO,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,1969-11-01
295,2,Joseph Augustine Angian Andulag,TIADA,UNKO,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,
295,2,Joseph Augustine Angian Andulag,TIADA,UNKO,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-12-18,
296,9,Joseph Balan Seling,TIADA,BN - PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
296,10,Joseph Balan Seling,TIADA,BN - PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
297,7,Joseph Lau Keng Seong,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-11-30,1990-11-29
298,3,Joseph Ogosine Angian Andulag,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1963-11-02,1969-11-01
298,3,Joseph Ogosine Angian Andulag,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,other,TIADA,Ahli Dewan Negara,,,1965-12-18,1971-12-17
299,4,Joseph Unting Umang,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,other,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
299,5,Joseph Unting Umang,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,other,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
300,14,Judiet binti Fidilis @ Noraini Binti Idris,YB Senator Datuk,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,10.12.2021 - 09.12.2024,2021-12-10,2024-12-09
301,14,Juhanis binti Abd Aziz,YB Senator Dato',UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,25.08.2021 - 24.08.2024,2021-08-25,2024-08-24
302,10,K. R. A. Naidu,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,,
303,2,K. R. Somasundram,TIADA,Perikatan - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,other,TIADA,Ahli Dewan Negara,,,1968-01-19,1971-01-18
303,3,K. R. Somasundram,TIADA,Perikatan - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,other,TIADA,Ahli Dewan Negara,,,1968-03-04,1974-03-03
304,6,K. S. Nijhar,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1985-08-02,1988-08-01
304,7,K. S. Nijhar,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1985-08-02,1988-08-01
304,7,K. S. Nijhar,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1988-08-25,1991-08-24
304,8,K. S. Nijhar,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1985-08-02,1988-08-01
304,8,K. S. Nijhar,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1988-08-25,1991-08-24
305,8,K. Vijayanathan Kesava Pillai,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1991-02-18,1994-02-17
305,8,K. Vijayanathan Kesava Pillai,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1992-12-16,1995-12-15
