vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,spr_name
14.0,P191,Sabah,KALABAKAN,4360.0,YB TUAN,MA'MUN BIN SULAIMAN,1966.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.191-KALABAKAN.png,MA'MUN BIN SULAIMAN
14.0,P192,Sarawak,MAS GADING,3940.0,YB TUAN,MORDI BIMOL,1985.0,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.192-MAS GADING.png,MORDI BIMOL
14.0,P193,Sarawak,SANTUBONG,2242.0,YB DATO SRI DR. HAJI,WAN JUNAIDI BIN TUANKU JAAFAR,1946.0,male,bumiputera,GPS - PBB,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/junaidi.jpg,WAN JUNAIDI BIN TUANKU JAAFAR
14.0,P194,Sarawak,PETRA JAYA,3242.0,YB DATO' SRI HAJI,FADILLAH BIN YUSOF,1962.0,male,bumiputera,GPS - PBB,Menteri Kanan Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.194-PERTAJAYA.png,FADILLAH HJ YUSOF
14.0,P195,Sarawak,BANDAR KUCHING,4367.0,YB DR.,KELVIN YII LEE WUEN,1987.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.195-BANDAR KUCHING.png,KELVIN YII LEE WUEN
14.0,P196,Sarawak,STAMPIN,2874.0,YB TUAN CHONG CHIENG JEN,,1971.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.196-STAMPIN.png,CHONG CHIENG JEN
14.0,P197,Sarawak,KOTA SAMARAHAN,3947.0,YB DATUK HAJAH,RUBIAH BINTI HAJI WANG,1968.0,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.197-KOTA SAMARAHAN.png,RUBIAH WANG
14.0,P198,Sarawak,PUNCAK BORNEO,3949.0,YB DATUK,WILLIE ANAK MONGIN,1976.0,male,bumiputera,GPS - PBB,Timbalan Menteri Perusahaan Perladangan dan Komoditi I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.198-PUNCAK BORNEO.png,WILLIE MONGIN
14.0,P199,Sarawak,SERIAN,2236.0,YB DATO' SRI,(DR) RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,GPS - SUPP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.199-SERIAN.png,RICHARD RIOT ANAK JAEM
14.0,P200,Sarawak,BATANG SADONG,3603.0,YB DATO' SRI HAJAH,NANCY BINTI SHUKRI,1962.0,female,bumiputera,GPS - PBB,"Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.200-BATANG SADONG.png,NANCY SHUKRI
14.0,P201,Sarawak,BATANG LUPAR,2230.0,YB DATO SRI HAJAH,ROHANI BINTI ABDUL KARIM,1955.0,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.201-BATANG LUPAR.png,ROHANI KARIM
14.0,P202,Sarawak,SRI AMAN,3607.0,YB DATO',MASIR ANAK KUJAT,1955.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.202-SRI AMAN.png,MASIR KUJAT
14.0,P203,Sarawak,LUBOK ANTU,4379.0,YB TUAN,TAMBAT@ JUGAH ANAK MUYANG,1964.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.203-LUBOK ANTU.png,JUGAH AK MUYANG
14.0,P204,Sarawak,BETONG,4383.0,YB DATUK,ROBERT LAWSON CHUAT,1959.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.204-BETONG.png,ROBERT LAWSON CHUAT
14.0,P205,Sarawak,SARATOK,3958.0,YB DATUK,ALI ANAK BIJU,1968.0,male,bumiputera,BERSATU,Timbalan Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.205-SARATOK.png,ALI BIJU
14.0,P206,Sarawak,TANJONG MANIS,4385.0,YB TUAN HAJI,YUSUF BIN ABD WAHAB,1964.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.206-TANJONG MANIS.png,YUSUF BIN ABDUL WAHAB
14.0,P207,Sarawak,IGAN,4388.0,YB TUAN HAJI,AHMAD JOHNIE BIN HAJI ZAWAWI,1963.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.207-IGAN.png,AHMAD JOHNIE BIN ZAWAWI
14.0,P208,Sarawak,SARIKEI,3962.0,YB TUAN,WONG LING BIU,1959.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.208-SARIKEI.png,WONG LING BIU
14.0,P209,Sarawak,JULAU,3956.0,YB DATUK,LARRY SOON @ LARRY SNG WEI SHIEN,1980.0,male,chinese,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.209-JULAU.png,LARRY SOON @ LARRY SNG WEI SHIEN
14.0,P210,Sarawak,KANOWIT,3265.0,YB DATUK,AGO ANAK DAGANG,1959.0,male,bumiputera,GPS - PRS,Timbalan Menteri Kesihatan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.210-KANOWIT.png,AARON AGO ANAK DAGANG
14.0,P211,Sarawak,LANANG,3967.0,YB PUAN,ALICE LAU KIONG YIENG,1982.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.211-LANANG.png,ALICE LAU KIONG YIENG
14.0,P212,Sarawak,SIBU,3969.0,YB TUAN,OSCAR LING CHAI YEW,1978.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.212-SIBU.png,OSCAR LING CHAI YEW
14.0,P213,Sarawak,MUKAH,4397.0,YB DATO HAJJAH,HANIFAH HAJAR TAIB,1973.0,female,bumiputera,GPS - PBB,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.213-MUKAH.png,HANIFAH HAJAR TAIB
14.0,P214,Sarawak,SELANGAU,3981.0,YB TUAN,BARU BIAN,1959.0,male,bumiputera,PSB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.214-SELANGAU.png,BARU BIAN
14.0,P215,Sarawak,KAPIT,2903.0,YB DATO SRI,ALEXANDER NANTA LINGGI,1959.0,male,bumiputera,GPS - PBB,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.215-KAPIT.png,ALEXANDER NANTA LINGGI
14.0,P216,Sarawak,HULU RAJANG,3974.0,YB DATUK,WILSON UGAK ANAK KUMBONG,1962.0,male,bumiputera,GPS - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.216-HULU RAJANG.png,WILSON UGAK ANAK KUMBONG
14.0,P217,Sarawak,BINTULU,3622.0,YB DATO' SERI,TIONG KING SING,1962.0,male,chinese,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.217-BINTULU.png,TIONG KING SING
14.0,P218,Sarawak,SIBUTI,4403.0,YB TUAN,LUKANISMAN BIN AWANG SAUNI,1982.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.218-SIBUTI.png,LUKANISMAN BIN AWANG SAUNI
14.0,P219,Sarawak,MIRI,3625.0,YB DR.,MICHAEL TEO YU KENG,1948.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.219-MIRI.png,MICHAEL TEO YU KENG
14.0,P220,Sarawak,BARAM,3978.0,YB TUAN,ANYI NGAU,1959.0,male,bumiputera,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.220-BARAM.png,ANYI NGAU
14.0,P221,Sarawak,LIMBANG,3627.0,YB DATUK HAJI,HASBI BIN HABIBOLLAH,1963.0,male,bumiputera,GPS - PBB,Timbalan Menteri Pembangunan Luar Bandar II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.221-LIMBANG.png,HASBI BIN HABIBOLLAH
14.0,P222,Sarawak,LAWAS,2912.0,YB DATO',HENRY SUM AGONG,1946.0,male,bumiputera,GPS - PBB,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.222-LAWAS.png,HENRY SUM AGONG
14.0,P132,Negeri Sembilan,PORT DICKSON,4241.0,YB DATO' SERI,ANWAR BIN IBRAHIM,1951.0,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2018/YB Port Dickson.png,DANYAL
14.0,P078,Pahang,CAMERON HIGHLANDS,4128.0,YB DATO',RAMLI BIN DATO' MOHD NOR,1977.0,male,indian,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Cameron Highland.png,SIVARRAAJH CHANDRAN
14.0,P186,Sabah,SANDAKAN,3924.0,YB PUAN,VIVIAN WONG SHIR YEE,1955.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Sandakan.jpg,STEPHEN WONG TIEN FATT
14.0,P165,Johor,TANJUNG PIAI,4298.0,YB DATO' SRI DR.,WEE JECK SENG,1977.0,male,bumiputera,BN - MCA,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,https://www.parlimen.gov.my/images/webuser/ahli/2019/p165.png,MOHD FARID
14.0,P176,Sabah,KIMANIS,3558.0,YB DATUK,MOHAMAD BIN ALAMIN,1954.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pendidikan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/kimanis.png,ANIFAH AMAN
14.0,,0,Yang di-Pertua Dewan Rakyat,,YB TAN SRI,AZHAR AZIZAN HARUN,,,,,,,https://www.parlimen.gov.my/images/webuser/ahli/2020/bbb.jpg,
